是否是合法影院,接入方, third_id, 影院名,影院id,bid, 加密bid, 影院url, 排期url, 排期来源,电影信息
1,dadi, '0001,佛山巴黎春天, '1351,'718491334064638512,'3574080d5096fa5a774ff1e0,http://www.nuomi.com/cinema/3574080d5096fa5a774ff1e0,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=3574080d5096fa5a774ff1e0&mid=9422&needMovieInfo=1&tploption=1&_=1428996072
","dadi
wangpiao
","9422/速度与激情7/25
"
1,dadi, '0002,广州挂绿, '732,'1265570727185088511,'c8e8f63302a88675ab0dd83a,http://www.nuomi.com/cinema/c8e8f63302a88675ab0dd83a,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=c8e8f63302a88675ab0dd83a&mid=9422&needMovieInfo=1&tploption=1&_=1428996074
","dadi
","9422/速度与激情7/32
"
1,dadi, '0003,佛山三水, '728,'1262581099234590719,'c879fa0186562053c909f05b,http://www.nuomi.com/cinema/c879fa0186562053c909f05b,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=c879fa0186562053c909f05b&mid=9422&needMovieInfo=1&tploption=1&_=1428996077
http://www.nuomi.com/pcindex/main/timetable?cinemaid=c879fa0186562053c909f05b&mid=8901&needMovieInfo=1&tploption=1&_=1428996077
http://www.nuomi.com/pcindex/main/timetable?cinemaid=c879fa0186562053c909f05b&mid=9410&needMovieInfo=1&tploption=1&_=1428996078
http://www.nuomi.com/pcindex/main/timetable?cinemaid=c879fa0186562053c909f05b&mid=9432&needMovieInfo=1&tploption=1&_=1428996078
http://www.nuomi.com/pcindex/main/timetable?cinemaid=c879fa0186562053c909f05b&mid=9427&needMovieInfo=1&tploption=1&_=1428996079
","dadi
","9422/速度与激情7/15
8901/战狼/2
9410/咱们结婚吧/2
9432/魔法总动员/1
9427/冲锋车/2
"
1,dadi, '0004,佛山天佑城, '720,'1262581094939623423,'3810c8798a60a8929c09f75b,http://www.nuomi.com/cinema/3810c8798a60a8929c09f75b,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=3810c8798a60a8929c09f75b&mid=9422&needMovieInfo=1&tploption=1&_=1428996082
http://www.nuomi.com/pcindex/main/timetable?cinemaid=3810c8798a60a8929c09f75b&mid=8901&needMovieInfo=1&tploption=1&_=1428996082
","dadi
","9422/速度与激情7/27
8901/战狼/1
"
1,dadi, '0005,江门金汇, '1595,'1262558692390207487,'8cba4bb099ac189dad045746,http://www.nuomi.com/cinema/8cba4bb099ac189dad045746,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=8cba4bb099ac189dad045746&mid=9422&needMovieInfo=1&tploption=1&_=1428996085
","dadi
","9422/速度与激情7/16
"
1,dadi, '0006,东莞现代, '707,'1258613438511316991,'37d60a46dc7545791e1d1142,http://www.nuomi.com/cinema/37d60a46dc7545791e1d1142,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=37d60a46dc7545791e1d1142&mid=9422&needMovieInfo=1&tploption=1&_=1428996087
","dadi
","9422/速度与激情7/39
"
1,dadi, '0007,湛江城市, '2519,'1260020766150230015,'2a7a25ec62869c7a6c3e1b42,http://www.nuomi.com/cinema/2a7a25ec62869c7a6c3e1b42,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=2a7a25ec62869c7a6c3e1b42&mid=9422&needMovieInfo=1&tploption=1&_=1428996090
","dadi
","9422/速度与激情7/9
"
1,dadi, '0008,广州员宫, '743,'1265570731480055807,'f633606ad11260570b69d93a,http://www.nuomi.com/cinema/f633606ad11260570b69d93a,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=f633606ad11260570b69d93a&mid=9422&needMovieInfo=1&tploption=1&_=1428996093
http://www.nuomi.com/pcindex/main/timetable?cinemaid=f633606ad11260570b69d93a&mid=8901&needMovieInfo=1&tploption=1&_=1428996094
","dadi
","9422/速度与激情7/29
8901/战狼/1
"
1,dadi, '0009,佛山东方, '722,'1262581090644656127,'15a93810b918bba414c8f65b,http://www.nuomi.com/cinema/15a93810b918bba414c8f65b,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=15a93810b918bba414c8f65b&mid=9422&needMovieInfo=1&tploption=1&_=1428996096
http://www.nuomi.com/pcindex/main/timetable?cinemaid=15a93810b918bba414c8f65b&mid=8901&needMovieInfo=1&tploption=1&_=1428996097
http://www.nuomi.com/pcindex/main/timetable?cinemaid=15a93810b918bba414c8f65b&mid=9410&needMovieInfo=1&tploption=1&_=1428996097
http://www.nuomi.com/pcindex/main/timetable?cinemaid=15a93810b918bba414c8f65b&mid=9427&needMovieInfo=1&tploption=1&_=1428996097
","dadi
","9422/速度与激情7/42
8901/战狼/3
9410/咱们结婚吧/2
9427/冲锋车/2
"
1,dadi, '0010,中山时尚城, '2579,'1262554045235593215,'e3e2cd9d0fa73cfac7f50d42,http://www.nuomi.com/cinema/e3e2cd9d0fa73cfac7f50d42,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=e3e2cd9d0fa73cfac7f50d42&mid=9422&needMovieInfo=1&tploption=1&_=1428996100
","dadi
","9422/速度与激情7/18
"
1,dadi, '0011,中山国贸, '974,'17672303118815068159,'0a15c7ec937d2c81ed74f84a,http://www.nuomi.com/cinema/0a15c7ec937d2c81ed74f84a,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=0a15c7ec937d2c81ed74f84a&mid=9422&needMovieInfo=1&tploption=1&_=1428996103
","dadi
","9422/速度与激情7/24
"
1,dadi, '0012,东莞樟木头, '702,'4197574241345854728,'40205b62e315723af4e73b37,http://www.nuomi.com/cinema/40205b62e315723af4e73b37,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=40205b62e315723af4e73b37&mid=9422&needMovieInfo=1&tploption=1&_=1428996106
http://www.nuomi.com/pcindex/main/timetable?cinemaid=40205b62e315723af4e73b37&mid=9373&needMovieInfo=1&tploption=1&_=1428996106
","dadi
","9422/速度与激情7/11
9373/失孤/1
"
1,dadi, '0014,肇庆端州, '2540,'1262558984447983615,'15e1e85ea952ffbb58109347,http://www.nuomi.com/cinema/15e1e85ea952ffbb58109347,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=15e1e85ea952ffbb58109347&mid=9422&needMovieInfo=1&tploption=1&_=1428996109
","dadi
","9422/速度与激情7/17
"
1,dadi, '0015,江门益华, '2681,'17825495015896383487,'ef773a0f41be15372302208b,http://www.nuomi.com/cinema/ef773a0f41be15372302208b,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=ef773a0f41be15372302208b&mid=9422&needMovieInfo=1&tploption=1&_=1428996112
","dadi
","9422/速度与激情7/18
"
1,dadi, '0016,上虞万和城, '883,'1261698900067090431,'593850fbae7c7f44df1e5274,http://www.nuomi.com/cinema/593850fbae7c7f44df1e5274,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=593850fbae7c7f44df1e5274&mid=9422&needMovieInfo=1&tploption=1&_=1428996115
http://www.nuomi.com/pcindex/main/timetable?cinemaid=593850fbae7c7f44df1e5274&mid=8901&needMovieInfo=1&tploption=1&_=1428996115
","dadi
","9422/速度与激情7/55
8901/战狼/3
"
1,dadi, '0017,上海弘基, '854,'1264488331001987071,'3be122e1c59d574b1ef74d1d,http://www.nuomi.com/cinema/3be122e1c59d574b1ef74d1d,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=3be122e1c59d574b1ef74d1d&mid=9422&needMovieInfo=1&tploption=1&_=1428996118
http://www.nuomi.com/pcindex/main/timetable?cinemaid=3be122e1c59d574b1ef74d1d&mid=8901&needMovieInfo=1&tploption=1&_=1428996118
","dadi
","9422/速度与激情7/29
8901/战狼/1
"
1,dadi, '0018,肇庆国际, '2539,'1262559010217787391,'b703e96bc25537e38f1a8947,http://www.nuomi.com/cinema/b703e96bc25537e38f1a8947,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=b703e96bc25537e38f1a8947&mid=9422&needMovieInfo=1&tploption=1&_=1428996121
","dadi
","9422/速度与激情7/25
"
1,dadi, '0019,金华中华, '796,'1259514922081976319,'fd007c5e534d6875a9f729b6,http://www.nuomi.com/cinema/fd007c5e534d6875a9f729b6,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=fd007c5e534d6875a9f729b6&mid=9422&needMovieInfo=1&tploption=1&_=1428996127
http://www.nuomi.com/pcindex/main/timetable?cinemaid=fd007c5e534d6875a9f729b6&mid=8901&needMovieInfo=1&tploption=1&_=1428996127
","dadi
","9422/速度与激情7/36
8901/战狼/1
"
1,dadi, '0020,江门金龙, '1589,'1259408024640946175,'15ed53cee9f70a4d9222e011,http://www.nuomi.com/cinema/15ed53cee9f70a4d9222e011,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=15ed53cee9f70a4d9222e011&mid=9422&needMovieInfo=1&tploption=1&_=1428996130
","dadi
","9422/速度与激情7/25
"
1,dadi, '0021,韶关中环, '2017,'1262558791174455295,'43b7e8891e31c07358f6be47,http://www.nuomi.com/cinema/43b7e8891e31c07358f6be47,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=43b7e8891e31c07358f6be47&mid=9422&needMovieInfo=1&tploption=1&_=1428996133
","dadi
","9422/速度与激情7/7
"
1,dadi, '0022,玉林时代, '2485,'669301164666495105,'f4ef93ccf2940f07d8eced6a,http://www.nuomi.com/cinema/f4ef93ccf2940f07d8eced6a,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=f4ef93ccf2940f07d8eced6a&mid=9422&needMovieInfo=1&tploption=1&_=1428996136
","dadi
","9422/速度与激情7/27
"
1,dadi, '0023,东莞缤纷时代, '704,'1259639312924803071,'d1469ee735acc47b84330427,http://www.nuomi.com/cinema/d1469ee735acc47b84330427,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=d1469ee735acc47b84330427&mid=9422&needMovieInfo=1&tploption=1&_=1428996139
http://www.nuomi.com/pcindex/main/timetable?cinemaid=d1469ee735acc47b84330427&mid=8901&needMovieInfo=1&tploption=1&_=1428996139
","dadi
","9422/速度与激情7/29
8901/战狼/1
"
1,dadi, '0024,湛江兴华, '2512,'1261707786354425855,'e889a74434ade1ac8605bf7d,http://www.nuomi.com/cinema/e889a74434ade1ac8605bf7d,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=e889a74434ade1ac8605bf7d&mid=9422&needMovieInfo=1&tploption=1&_=1428996142
http://www.nuomi.com/pcindex/main/timetable?cinemaid=e889a74434ade1ac8605bf7d&mid=8901&needMovieInfo=1&tploption=1&_=1428996142
","dadi
","9422/速度与激情7/24
8901/战狼/1
"
1,dadi, '0025,揭阳金城, '1606,'1258570626277310463,'eb3675039895ac0200ec011b,http://www.nuomi.com/cinema/eb3675039895ac0200ec011b,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=eb3675039895ac0200ec011b&mid=9422&needMovieInfo=1&tploption=1&_=1428996145
http://www.nuomi.com/pcindex/main/timetable?cinemaid=eb3675039895ac0200ec011b&mid=8901&needMovieInfo=1&tploption=1&_=1428996146
","dadi
","9422/速度与激情7/20
8901/战狼/1
"
1,dadi, '0026,上海梅陇, '872,'1264469158267977727,'bff8fa7de2440eb9c8213d0c,http://www.nuomi.com/cinema/bff8fa7de2440eb9c8213d0c,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=bff8fa7de2440eb9c8213d0c&mid=9422&needMovieInfo=1&tploption=1&_=1428996148
http://www.nuomi.com/pcindex/main/timetable?cinemaid=bff8fa7de2440eb9c8213d0c&mid=9414&needMovieInfo=1&tploption=1&_=1428996149
","dadi
","9422/速度与激情7/39
9414/王牌特工：特工学院/1
"
1,dadi, '0027,江门地王, '1593,'1261959570222219263,'e889a7443740e6ac8605bf66,http://www.nuomi.com/cinema/e889a7443740e6ac8605bf66,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=e889a7443740e6ac8605bf66&mid=9422&needMovieInfo=1&tploption=1&_=1428996152
","dadi
","9422/速度与激情7/25
"
1,dadi, '0028,德清余英坊, '1503,'1262554040940625919,'0adce3e2c6e7447880a00c42,http://www.nuomi.com/cinema/0adce3e2c6e7447880a00c42,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=0adce3e2c6e7447880a00c42&mid=9422&needMovieInfo=1&tploption=1&_=1428996155
http://www.nuomi.com/pcindex/main/timetable?cinemaid=0adce3e2c6e7447880a00c42&mid=8901&needMovieInfo=1&tploption=1&_=1428996155
","dadi
","9422/速度与激情7/35
8901/战狼/1
"
1,dadi, '0029,上海罗宾森, '870,'1264480316593012735,'2a7a25ec725eec7a6c3e1b1a,http://www.nuomi.com/cinema/2a7a25ec725eec7a6c3e1b1a,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=2a7a25ec725eec7a6c3e1b1a&mid=9422&needMovieInfo=1&tploption=1&_=1428996158
http://www.nuomi.com/pcindex/main/timetable?cinemaid=2a7a25ec725eec7a6c3e1b1a&mid=8901&needMovieInfo=1&tploption=1&_=1428996159
","dadi
","9422/速度与激情7/45
8901/战狼/1
"
1,dadi, '0030,常州富克斯, '667,'1262556385992769535,'fc767524223890e34e776e40,http://www.nuomi.com/cinema/fc767524223890e34e776e40,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=fc767524223890e34e776e40&mid=9422&needMovieInfo=1&tploption=1&_=1428996161
http://www.nuomi.com/pcindex/main/timetable?cinemaid=fc767524223890e34e776e40&mid=8901&needMovieInfo=1&tploption=1&_=1428996162
","dadi
","9422/速度与激情7/35
8901/战狼/1
"
1,dadi, '0031,上海大华, '869,'1264492557249806335,'610852112b8f81b8c51b7561,http://www.nuomi.com/cinema/610852112b8f81b8c51b7561,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=610852112b8f81b8c51b7561&mid=9422&needMovieInfo=1&tploption=1&_=1428996165
http://www.nuomi.com/pcindex/main/timetable?cinemaid=610852112b8f81b8c51b7561&mid=8901&needMovieInfo=1&tploption=1&_=1428996165
","dadi
","9422/速度与激情7/37
8901/战狼/1
"
1,dadi, '0032,广州大石城, '737,'1265570722890121215,'2cc3c8e895f156cf4d2fdf3a,http://www.nuomi.com/cinema/2cc3c8e895f156cf4d2fdf3a,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=2cc3c8e895f156cf4d2fdf3a&mid=9422&needMovieInfo=1&tploption=1&_=1428996168
http://www.nuomi.com/pcindex/main/timetable?cinemaid=2cc3c8e895f156cf4d2fdf3a&mid=8901&needMovieInfo=1&tploption=1&_=1428996168
","dadi
","9422/速度与激情7/37
8901/战狼/1
"
1,dadi, '0033,东莞常平乐购, '713,'16014179766292679216,'029c02abadc80cd0e81e97ba,http://www.nuomi.com/cinema/029c02abadc80cd0e81e97ba,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=029c02abadc80cd0e81e97ba&mid=9422&needMovieInfo=1&tploption=1&_=1428996171
http://www.nuomi.com/pcindex/main/timetable?cinemaid=029c02abadc80cd0e81e97ba&mid=8901&needMovieInfo=1&tploption=1&_=1428996171
http://www.nuomi.com/pcindex/main/timetable?cinemaid=029c02abadc80cd0e81e97ba&mid=8883&needMovieInfo=1&tploption=1&_=1428996172
http://www.nuomi.com/pcindex/main/timetable?cinemaid=029c02abadc80cd0e81e97ba&mid=9427&needMovieInfo=1&tploption=1&_=1428996172
","dadi
","9422/速度与激情7/66
8901/战狼/3
8883/我是女王/1
9427/冲锋车/1
"
1,dadi, '0034,东莞财富, '695,'2795161549442781494,'a400425b8ac703592afc483f,http://www.nuomi.com/cinema/a400425b8ac703592afc483f,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=a400425b8ac703592afc483f&mid=9422&needMovieInfo=1&tploption=1&_=1428996175
","dadi
","9422/速度与激情7/45
"
1,dadi, '0035,中山三乡顺昌, '973,'18414529765914076675,'9177360cd622c66129fc489c,http://www.nuomi.com/cinema/9177360cd622c66129fc489c,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=9177360cd622c66129fc489c&mid=9422&needMovieInfo=1&tploption=1&_=1428996178
","dadi
","9422/速度与激情7/34
"
1,dadi, '0036,江门台山商业城, '1596,'1259642826208051199,'56e88cba8c61027ca4c7562a,http://www.nuomi.com/cinema/56e88cba8c61027ca4c7562a,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=56e88cba8c61027ca4c7562a&mid=9422&needMovieInfo=1&tploption=1&_=1428996180
","dadi
","9422/速度与激情7/26
"
1,dadi, '0037,中山小榄顺昌, '3094,'10105664271503758952,'97986ee620cd7c89c056ac7c,http://www.nuomi.com/cinema/97986ee620cd7c89c056ac7c,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=97986ee620cd7c89c056ac7c&mid=9422&needMovieInfo=1&tploption=1&_=1428996183
","dadi
","9422/速度与激情7/33
"
1,dadi, '0038,深圳宏发, '2028,'17661553906594873343,'d5464cf85ec8e42afda77815,http://www.nuomi.com/cinema/d5464cf85ec8e42afda77815,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=d5464cf85ec8e42afda77815&mid=9422&needMovieInfo=1&tploption=1&_=1428996186
","dadi
","9422/速度与激情7/22
"
1,dadi, '0039,广州大旺城, '1401,'1265568390722879487,'0a15c7ec23ef9ce5ed74f834,http://www.nuomi.com/cinema/0a15c7ec23ef9ce5ed74f834,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=0a15c7ec23ef9ce5ed74f834&mid=9422&needMovieInfo=1&tploption=1&_=1428996189
http://www.nuomi.com/pcindex/main/timetable?cinemaid=0a15c7ec23ef9ce5ed74f834&mid=8901&needMovieInfo=1&tploption=1&_=1428996190
","dadi
","9422/速度与激情7/51
8901/战狼/1
"
1,dadi, '0040,东莞百汇, '714,'16976774980398333617,'15646a635341719d102935d6,http://www.nuomi.com/cinema/15646a635341719d102935d6,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=15646a635341719d102935d6&mid=9422&needMovieInfo=1&tploption=1&_=1428996193
","dadi
","9422/速度与激情7/9
"
1,dadi, '0042,杭州加州阳光, '756,'1263242816255950847,'3f826ed3933d6a5fd0f49ef1,http://www.nuomi.com/cinema/3f826ed3933d6a5fd0f49ef1,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=3f826ed3933d6a5fd0f49ef1&mid=9422&needMovieInfo=1&tploption=1&_=1428996196
http://www.nuomi.com/pcindex/main/timetable?cinemaid=3f826ed3933d6a5fd0f49ef1&mid=8901&needMovieInfo=1&tploption=1&_=1428996196
http://www.nuomi.com/pcindex/main/timetable?cinemaid=3f826ed3933d6a5fd0f49ef1&mid=9410&needMovieInfo=1&tploption=1&_=1428996196
http://www.nuomi.com/pcindex/main/timetable?cinemaid=3f826ed3933d6a5fd0f49ef1&mid=9414&needMovieInfo=1&tploption=1&_=1428996197
http://www.nuomi.com/pcindex/main/timetable?cinemaid=3f826ed3933d6a5fd0f49ef1&mid=8883&needMovieInfo=1&tploption=1&_=1428996197
","dadi
","9422/速度与激情7/61
8901/战狼/3
9410/咱们结婚吧/1
9414/王牌特工：特工学院/2
8883/我是女王/1
"
1,dadi, '0043,惠州美博城, '1537,'1262554049530560511,'cd9d05dd74257baf85420e42,http://www.nuomi.com/cinema/cd9d05dd74257baf85420e42,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=cd9d05dd74257baf85420e42&mid=9422&needMovieInfo=1&tploption=1&_=1428996200
http://www.nuomi.com/pcindex/main/timetable?cinemaid=cd9d05dd74257baf85420e42&mid=8901&needMovieInfo=1&tploption=1&_=1428996200
http://www.nuomi.com/pcindex/main/timetable?cinemaid=cd9d05dd74257baf85420e42&mid=9414&needMovieInfo=1&tploption=1&_=1428996200
http://www.nuomi.com/pcindex/main/timetable?cinemaid=cd9d05dd74257baf85420e42&mid=8883&needMovieInfo=1&tploption=1&_=1428996201
http://www.nuomi.com/pcindex/main/timetable?cinemaid=cd9d05dd74257baf85420e42&mid=9427&needMovieInfo=1&tploption=1&_=1428996201
","dadi
","9422/速度与激情7/15
8901/战狼/1
9414/王牌特工：特工学院/6
8883/我是女王/1
9427/冲锋车/1
"
1,dadi, '0044,潮州东宝, '1235,'1258955786059513855,'d82d6697d692c6bfd418b7ba,http://www.nuomi.com/cinema/d82d6697d692c6bfd418b7ba,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=d82d6697d692c6bfd418b7ba&mid=9422&needMovieInfo=1&tploption=1&_=1428996204
http://www.nuomi.com/pcindex/main/timetable?cinemaid=d82d6697d692c6bfd418b7ba&mid=8901&needMovieInfo=1&tploption=1&_=1428996204
","dadi
","9422/速度与激情7/40
8901/战狼/1
"
1,dadi, '0045,商丘中环新生活, '1996,'1259469081896026111,'844a750e0d0a78a062685848,http://www.nuomi.com/cinema/844a750e0d0a78a062685848,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=844a750e0d0a78a062685848&mid=9422&needMovieInfo=1&tploption=1&_=1428996207
http://www.nuomi.com/pcindex/main/timetable?cinemaid=844a750e0d0a78a062685848&mid=8901&needMovieInfo=1&tploption=1&_=1428996207
","dadi
","9422/速度与激情7/29
8901/战狼/1
"
1,dadi, '0046,梧州锦泰, '2274,'5636458824861832347,'0db8fbc3717f00dc715e806e,http://www.nuomi.com/cinema/0db8fbc3717f00dc715e806e,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=0db8fbc3717f00dc715e806e&mid=9422&needMovieInfo=1&tploption=1&_=1428996210
","dadi
","9422/速度与激情7/40
"
1,dadi, '0047,北海商都, '8204,'10750258717827589577,'0dfb75a9fc67fbcf1ff74db8,http://www.nuomi.com/cinema/0dfb75a9fc67fbcf1ff74db8,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=0dfb75a9fc67fbcf1ff74db8&mid=9422&needMovieInfo=1&tploption=1&_=1428996213
http://www.nuomi.com/pcindex/main/timetable?cinemaid=0dfb75a9fc67fbcf1ff74db8&mid=8901&needMovieInfo=1&tploption=1&_=1428996214
","dadi
","9422/速度与激情7/31
8901/战狼/1
"
1,dadi, '0049,新乡新玛特, '2345,'2381330819531063671,'b5972e7ab57d777ab020a878,http://www.nuomi.com/cinema/b5972e7ab57d777ab020a878,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=b5972e7ab57d777ab020a878&mid=9422&needMovieInfo=1&tploption=1&_=1428996217
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b5972e7ab57d777ab020a878&mid=9410&needMovieInfo=1&tploption=1&_=1428996217
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b5972e7ab57d777ab020a878&mid=8883&needMovieInfo=1&tploption=1&_=1428996217
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b5972e7ab57d777ab020a878&mid=9427&needMovieInfo=1&tploption=1&_=1428996218
","dadi
","9422/速度与激情7/37
9410/咱们结婚吧/3
8883/我是女王/2
9427/冲锋车/0
"
1,dadi, '0050,山东德州澳德乐, '1315,'1260766333818109951,'fd13a3f2ea3d92e3b1077d24,http://www.nuomi.com/cinema/fd13a3f2ea3d92e3b1077d24,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=fd13a3f2ea3d92e3b1077d24&mid=9422&needMovieInfo=1&tploption=1&_=1428996221
","dadi
","9422/速度与激情7/56
"
1,dadi, '0051,福州长山湖, '1356,'15890325111556785761,'aaddb560d5d0a984d8d891f0,http://www.nuomi.com/cinema/aaddb560d5d0a984d8d891f0,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=aaddb560d5d0a984d8d891f0&mid=9422&needMovieInfo=1&tploption=1&_=1428996224
http://www.nuomi.com/pcindex/main/timetable?cinemaid=aaddb560d5d0a984d8d891f0&mid=8901&needMovieInfo=1&tploption=1&_=1428996224
http://www.nuomi.com/pcindex/main/timetable?cinemaid=aaddb560d5d0a984d8d891f0&mid=9434&needMovieInfo=1&tploption=1&_=1428996225
","dadi
","9422/速度与激情7/24
8901/战狼/1
9434/万物生长/1
"
1,dadi, '0052,莆田三信金鼎, '1894,'10592647282721651493,'0540c89cdef9e3308936ee7b,http://www.nuomi.com/cinema/0540c89cdef9e3308936ee7b,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=0540c89cdef9e3308936ee7b&mid=9422&needMovieInfo=1&tploption=1&_=1428996228
http://www.nuomi.com/pcindex/main/timetable?cinemaid=0540c89cdef9e3308936ee7b&mid=8901&needMovieInfo=1&tploption=1&_=1428996228
","dadi
","9422/速度与激情7/39
8901/战狼/1
"
1,dadi, '0053,晋江阳光时代, '1964,'7551885322298837633,'b9cee02664ebc4e4fa0cad3a,http://www.nuomi.com/cinema/b9cee02664ebc4e4fa0cad3a,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=b9cee02664ebc4e4fa0cad3a&mid=9422&needMovieInfo=1&tploption=1&_=1428996231
http://www.nuomi.com/pcindex/main/timetable?cinemaid=b9cee02664ebc4e4fa0cad3a&mid=8901&needMovieInfo=1&tploption=1&_=1428996231
","dadi
","9422/速度与激情7/44
8901/战狼/4
"
1,dadi, '0054,北海商港, '1150,'15581103508064972736,'5fb2b89c6766792fa1046488,http://www.nuomi.com/cinema/5fb2b89c6766792fa1046488,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=5fb2b89c6766792fa1046488&mid=9422&needMovieInfo=1&tploption=1&_=1428996234
http://www.nuomi.com/pcindex/main/timetable?cinemaid=5fb2b89c6766792fa1046488&mid=8901&needMovieInfo=1&tploption=1&_=1428996234
","dadi
","9422/速度与激情7/39
8901/战狼/1
"
1,dadi, '0055,上海南汇乐购, '859,'1264467199762890751,'9ee7cc788670436916c9050e,http://www.nuomi.com/cinema/9ee7cc788670436916c9050e,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=9ee7cc788670436916c9050e&mid=9422&needMovieInfo=1&tploption=1&_=1428996237
http://www.nuomi.com/pcindex/main/timetable?cinemaid=9ee7cc788670436916c9050e&mid=8901&needMovieInfo=1&tploption=1&_=1428996238
http://www.nuomi.com/pcindex/main/timetable?cinemaid=9ee7cc788670436916c9050e&mid=9414&needMovieInfo=1&tploption=1&_=1428996238
http://www.nuomi.com/pcindex/main/timetable?cinemaid=9ee7cc788670436916c9050e&mid=8883&needMovieInfo=1&tploption=1&_=1428996241
","dadi
","9422/速度与激情7/77
8901/战狼/5
9414/王牌特工：特工学院/4
8883/我是女王/1
"
1,dadi, '0056,大连新玛特, '1280,'1263242820550918143,'6ed3083acffd13ae2a3a9ff1,http://www.nuomi.com/cinema/6ed3083acffd13ae2a3a9ff1,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=6ed3083acffd13ae2a3a9ff1&mid=9422&needMovieInfo=1&tploption=1&_=1428996244
http://www.nuomi.com/pcindex/main/timetable?cinemaid=6ed3083acffd13ae2a3a9ff1&mid=8901&needMovieInfo=1&tploption=1&_=1428996244
","dadi
","9422/速度与激情7/40
8901/战狼/2
"
1,dadi, '0057,无锡丰汇, '935,'15451199642845128776,'3d674d2a9ffe2b4adbecedb3,http://www.nuomi.com/cinema/3d674d2a9ffe2b4adbecedb3,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=3d674d2a9ffe2b4adbecedb3&mid=9422&needMovieInfo=1&tploption=1&_=1428996247
http://www.nuomi.com/pcindex/main/timetable?cinemaid=3d674d2a9ffe2b4adbecedb3&mid=8901&needMovieInfo=1&tploption=1&_=1428996248
","dadi
","9422/速度与激情7/30
8901/战狼/1
"
1,dadi, '0059,东莞怡安, '696,'1259502380777471999,'34e4850896b0a4fbd9d891ab,http://www.nuomi.com/cinema/34e4850896b0a4fbd9d891ab,"http://www.nuomi.com/pcindex/main/timetable?cinemaid=34e4850896b0a4fbd9d891ab&mid=9422&needMovieInfo=1&tploption=1&_=1428996250
http://www.nuomi.com/pcindex/main/timetable?cinemaid=34e4850896b0a4fbd9d891ab&mid=8901&needMovieInfo=1&tploption=1&_=1428996251
","dadi
","9422/速度与激情7/32
8901/战狼/2
"
